text,label
Could you please I looking for to with relocation to Ukraine?,kb_agent
which is the way to rotate from project Project Alpha? Whom should I notify?,kb_agent
what kind of extra mile badges did Anna Davis receive in 2024 year?,kb_agent
Looking to submit for an assessment for Architect,kb_agent
How do I submission an German assessment?,kb_agent
I'd like to know How do I search for about my salary structure in Batumi?,kb_agent
what's the process do I rotate from project EPM-TMC. Whom should I notify.,kb_agent
what's the process do I start working on a skill development plan for Frontend Developer?,kb_agent
what's the process many holidays are there in Batumi in 2024 year,kb_agent
What date is John Smith's birth date?,kb_agent
Could you tell me what the leave policy in Batumi??,kb_agent
what's the way much paid overtime compensation is given for working on religious holidays?,kb_agent
Could you explain what kind of the process to rotate from project Project Gamma? Whom should I notify is?,kb_agent
which excellence badges did Lisa Anderson receive in 2024 year?,kb_agent
Could you provide information about the upcoming events in the ProQuality community.,kb_agent
"I'm experiencing unused holiday days, what can I do with them in Kazakhstan?",kb_agent
Is there any consistently high-demand skills for Full Stack Developer?,kb_agent
I've been a Backend Developer and I wish to share my expertise. which ways for it exist at EPAM.,kb_agent
What steps do I've become seeking to follow to request for sabbatical leave?,kb_agent
which skills are in demand for current projects in Ukraine?,kb_agent
Could you tell me how to search for a mentor for cloud computing is.,kb_agent
Which project members celebrate birthdays in August?,kb_agent
what's the process is the salary calculated for Frontend Developer in Georgia?,kb_agent
I wish to check my time off requests for next month,kb_agent
Would you be able to Please share what the plan for the annual campaign in 2025?,kb_agent
I am a Software Engineer and I require to share my expertise. which ways for it exist at EPAM.,kb_agent
I need to cancel my vacation request for next Monday,kb_agent
I need to discover a mentor for agile methodology?,kb_agent
I am a DevOps Engineer and I'm trying to share my expertise. what kind of ways for it exist at EPAM?,kb_agent
I'd like to know what the calendar for the recruitment campaign in 2025?,kb_agent
what kind of skills are in demand for current projects in Tbilisi?,kb_agent
what's the way many holidays Is there in Poland in 2027 year?,kb_agent
Could you explain what kind of EPAM policy regarding test automation?,kb_agent
I need to cancel my holiday request for December 25,kb_agent
what's the process many holidays are there in Tbilisi in 2027 year available?,kb_agent
Can I edit a time off request I previously submitted for tomorrow,kb_agent
I looking for to with relocation to Georgia?,kb_agent
Would you be able to Share with me which the relocation process to Poland?,kb_agent
I'm dealing with not received salary for December yet,kb_agent
I would like to edit a holiday request I previously submitted for this Friday,kb_agent
Could you explain what the process to locate a mentor for database design is?,kb_agent
How and where I would be able to create my personal development plan for Project Manager.,kb_agent
Do I'm dealing with overdue onboarding assignments for tomorrow?,kb_agent
I wish to submit a leave leave for this Friday,kb_agent
Could you provide information about the upcoming events in Warsaw.,kb_agent
would be able to I see all my reservations for next quarter,kb_agent
inform me about the upcoming events in the DevOps community,kb_agent
I've been trying to search for articles published by the DataScience community in 2027,kb_agent
I wish to receive some guidance on how I would be able to fill in the gaps in my Vue.js skills,kb_agent
I'd like to know what the vacation timetable for department?,kb_agent
I've been looking for to book a parking lot for this week,kb_agent
"I'm experiencing unused holiday days, what can I do with them in Ukraine?",kb_agent
Could you explain what the leave policy in Almaty?,kb_agent
I've been looking to receive some guidance on how I could fill in the gaps in my Angular skills,kb_agent
I'd like to know which the relocation process to Batumi?,kb_agent
what's the way do I get emergency leave for today?,kb_agent
share me about the upcoming events in the TechHub community,kb_agent
What is the procedure for reversing or modifying an approved sick leave application for September 1?,kb_agent
what's the process is the salary calculated for QA Engineer in Minsk?,kb_agent
I've been looking for to application leave due to an emergency situation for this Monday,kb_agent
what's the process many holidays Do you have any in Minsk in 2026 year?,kb_agent
inform me about the requirements for Software Engineer,kb_agent
I've been trying to cancel my meeting room booking for next week,kb_agent
I looking for to check my reserved desk for March 20,kb_agent
what kind of skills should I develop for my career growth toward T3?,kb_agent
What is the location to access the company's official time off leave policy for Almaty.,kb_agent
Can you explain me what EPAM policy regarding API development is?,kb_agent
Would you be able to Share with me what the vacation timetable for department?,kb_agent
what kind of lockers are available in my office in Armenia?,kb_agent
I've become trying to improve skills in my current title Frontend Developer. which should I do?,kb_agent
what kind of certifications are covered by EPAM in Minsk?,kb_agent
I've become looking for to see badges that received by Alex Johnson,kb_agent
I require to edit a holiday request I previously submitted for December 25,kb_agent
I'd like to know what's the way do I rotate from project Project Gamma? Whom should I notify?,kb_agent
Could you I want to understand How do I start the process of Level Up for Promotion to Senior as a DevOps Engineer.,kb_agent
Please I looking for to improve skills in my current title Software Engineer. What should I do?,kb_agent
"I am looking to mentor others, but I'm seeking guidance on what's the process do I effectively mentor someone in microservices",kb_agent
What is the time off policy in Belarus.,kb_agent
which innovation badges did Lisa Anderson receive in 2024 year?,kb_agent
I require to search for articles published by the Frontend community in 2027,kb_agent
Could you to search for a mentor for agile methodology?,kb_agent
I'd like to see my badges for this month,kb_agent
How many holidays Can you inform me if there are in Armenia in 2024 year?,kb_agent
what's the way is the salary calculated for Software Engineer in Armenia?,kb_agent
I've become new to EPAM in Ukraine,kb_agent
Where do I access the company's official leave leave policy for Yerevan?,kb_agent
Can you share me what the way to get emergency leave for March 20 is.,kb_agent
Would you be able to Share with me which EPAM policy regarding microservices?,kb_agent
Could you Inform me about EPAM in Warsaw?,kb_agent
Could you I want to understand How do I start the process of Level Up for Promotion to T2 as a QA Engineer.,kb_agent
I need to submission leave due to an emergency situation for next Friday,kb_agent
would be able to I sign up as a mentor for microservices?,kb_agent
what kind of mentor badges did John Smith receive in 2024 year?,kb_agent
what's the way many holidays are there in Batumi in 2024 year,kb_agent
What steps do I need to follow to request for sick leave?,kb_agent
Can you tell me when David Chen's birth date is.,kb_agent
Which do you know about Tom Miller?,mcp_search_agent
Which do you know concerning Tom Miller?,mcp_search_agent
Which do you know regarding Tom Miller?,mcp_search_agent
I'd like to know what person Robert Martinez?,mcp_search_agent
I'd like to know which person Robert Martinez?,mcp_search_agent
Can you locate people from my unit?,mcp_search_agent
Can you search for people from my own unit,mcp_search_agent
Can you discover people from my own unit,mcp_search_agent
Help me identify people from my unit,mcp_search_agent
Can you track down people from my unit,mcp_search_agent
Can you Locate people from my own unit,mcp_search_agent
Can you search for people from my unit,mcp_search_agent
Can you discover individuals from my unit,mcp_search_agent
Can you identify people from my unit,mcp_search_agent
Can you track down people from my own personal unit,mcp_search_agent
